Vessel name,From,To,Loading condition,hours since last position [h],longitude,latitude
M/S Eco (06),ITTAR,USMSY,Ballast,1,-71.41658015,26.56866113
M/S Eco (06),ITTAR,USMSY,Ballast,1,-71.67762755,26.54002812
M/S Eco (06),ITTAR,USMSY,Ballast,1,-71.94518953,26.51285245
M/S Eco (06),ITTAR,USMSY,Ballast,1,-72.2047953,26.48553778
M/S Eco (06),ITTAR,USMSY,Ballast,1,-72.4642767,26.45775381
M/S Eco (06),ITTAR,USMSY,Ballast,1,-72.73638495,26.42893732
M/S Eco (06),ITTAR,USMSY,Ballast,1,-72.98531037,26.39087872
M/S Eco (06),ITTAR,USMSY,Ballast,1,-73.23605008,26.3547144
M/S Eco (06),ITTAR,USMSY,Ballast,1,-73.48836774,26.31962606
M/S Eco (06),ITTAR,USMSY,Ballast,1,-73.73954878,26.28196294
M/S Eco (06),ITTAR,USMSY,Ballast,1,-73.99058699,26.24431615
M/S Eco (06),ITTAR,USMSY,Ballast,1,-74.24233846,26.20983079
M/S Eco (06),ITTAR,USMSY,Ballast,1,-74.50385596,26.16313884
M/S Eco (06),ITTAR,USMSY,Ballast,1,-74.77462674,26.11909948
M/S Eco (06),ITTAR,USMSY,Ballast,1,-75.02346992,26.08120617
M/S Eco (06),ITTAR,USMSY,Ballast,1,-75.28011319,26.03843272
M/S Eco (06),ITTAR,USMSY,Ballast,1,-75.53973787,25.99738486
M/S Eco (06),ITTAR,USMSY,Ballast,1,-75.79918017,25.95587384
M/S Eco (06),ITTAR,USMSY,Ballast,1,-76.05843852,25.91390084
M/S Eco (06),ITTAR,USMSY,Ballast,1,-76.31751136,25.87146703
M/S Eco (06),ITTAR,USMSY,Ballast,1,-76.5919786,25.82884722
M/S Eco (06),ITTAR,USMSY,Ballast,1,-76.85940923,25.79084249
M/S Eco (06),ITTAR,USMSY,Ballast,1,-77.10965801,25.75184059
M/S Eco (06),ITTAR,USMSY,Ballast,1,-77.3643416,25.78524049
M/S Eco (06),ITTAR,USMSY,Ballast,1,-77.62329842,25.86637595
M/S Eco (06),ITTAR,USMSY,Ballast,1,-77.8683277,25.94600226
M/S Eco (06),ITTAR,USMSY,Ballast,1,-78.11565787,26.01580447
M/S Eco (06),ITTAR,USMSY,Ballast,1,-78.37847928,26.06423032
M/S Eco (06),ITTAR,USMSY,Ballast,1,-78.64151701,26.11217994
M/S Eco (06),ITTAR,USMSY,Ballast,1,-78.90476955,26.15965193
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.16823537,26.20664489
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.34869333,26.13337
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.40697357,25.91685503
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.46940905,25.70241128
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.52383118,25.5015828
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.58322746,25.29007819
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.63206207,25.09360348
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.69923023,24.90381955
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.81793732,24.72413701
M/S Eco (06),ITTAR,USMSY,Ballast,1,-79.94558726,24.5521001
M/S Eco (06),ITTAR,USMSY,Ballast,1,-80.13788204,24.4340571
M/S Eco (06),ITTAR,USMSY,Ballast,1,-80.32981679,24.3157715
M/S Eco (06),ITTAR,USMSY,Ballast,1,-80.52139343,24.19724509
M/S Eco (06),ITTAR,USMSY,Ballast,1,-80.71261387,24.07847964
M/S Eco (06),ITTAR,USMSY,Ballast,1,-80.90348004,23.95947692
M/S Eco (06),ITTAR,USMSY,Ballast,1,-81.09399385,23.84023868
M/S Eco (06),ITTAR,USMSY,Ballast,1,-81.31082189,23.78065073
M/S Eco (06),ITTAR,USMSY,Ballast,1,-81.54827494,23.76730461
M/S Eco (06),ITTAR,USMSY,Ballast,1,-81.78567861,23.75359559
M/S Eco (06),ITTAR,USMSY,Ballast,1,-81.99915945,23.74594802
M/S Eco (06),ITTAR,USMSY,Ballast,1,-82.23182341,23.75206531
M/S Eco (06),ITTAR,USMSY,Ballast,1,-82.46450861,23.75783426
M/S Eco (06),ITTAR,USMSY,Ballast,1,-82.69721382,23.76325474
M/S Eco (06),ITTAR,USMSY,Ballast,1,-82.92993779,23.76832664
M/S Eco (06),ITTAR,USMSY,Ballast,1,-83.16267928,23.77304984
M/S Eco (06),ITTAR,USMSY,Ballast,1,-83.39543705,23.77742425
M/S Eco (06),ITTAR,USMSY,Ballast,1,-83.62820985,23.78144975
M/S Eco (06),ITTAR,USMSY,Ballast,1,-83.86084985,23.78797128
M/S Eco (06),ITTAR,USMSY,Ballast,1,-84.08912293,23.8823458
M/S Eco (06),ITTAR,USMSY,Ballast,1,-84.31772863,23.97638315
M/S Eco (06),ITTAR,USMSY,Ballast,1,-84.54666769,24.07008133
M/S Eco (06),ITTAR,USMSY,Ballast,1,-84.78204538,24.1664045
M/S Eco (06),ITTAR,USMSY,Ballast,1,-85.02450717,24.26252735
M/S Eco (06),ITTAR,USMSY,Ballast,1,-85.26478495,24.36372237
M/S Eco (06),ITTAR,USMSY,Ballast,1,-85.50533208,24.46462406
M/S Eco (06),ITTAR,USMSY,Ballast,1,-85.74622709,24.56504227
M/S Eco (06),ITTAR,USMSY,Ballast,1,-85.98750765,24.66507691
M/S Eco (06),ITTAR,USMSY,Ballast,1,-86.22917466,24.76472561
M/S Eco (06),ITTAR,USMSY,Ballast,1,-86.47122902,24.86398597
M/S Eco (06),ITTAR,USMSY,Ballast,1,-86.71524441,24.96344136
M/S Eco (06),ITTAR,USMSY,Ballast,1,-86.97297825,25.07012621
M/S Eco (06),ITTAR,USMSY,Ballast,1,-87.22570898,25.17354951
M/S Eco (06),ITTAR,USMSY,Ballast,1,-87.47886801,25.27654292
M/S Eco (06),ITTAR,USMSY,Ballast,1,-87.7314821,25.37875816
M/S Eco (06),ITTAR,USMSY,Ballast,1,-87.98732435,25.48454788
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.07741764,25.69517901
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.16245709,25.90915112
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.2478056,26.12307345
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.3334672,26.33694532
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.41944592,26.55076609
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.50574586,26.76453508
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.59237117,26.97825161
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.67932603,27.19191498
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.76661467,27.40552451
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.85424138,27.61907949
M/S Eco (06),ITTAR,USMSY,Ballast,1,-88.93822784,27.82277074
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.01586861,28.01006733
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.09377983,28.19732015
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.17196453,28.3845287
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.25721697,28.5617276
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.35445432,28.71286578
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.425145,28.86953
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.34992353,29.00876737
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.25590362,29.16165615
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.36593833,29.30129
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.52811734,29.36162966
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.66992373,29.46836314
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.81825,29.58593
M/S Eco (06),ITTAR,USMSY,Ballast,1,-89.96804536,29.68608286
M/S Eco (06),ITTAR,USMSY,Ballast,1,-90.02223667,29.78080389
M/S Eco (06),USMSY,CNZOS,Laden,0,-90.57689665,30.05442719
M/S Eco (06),USMSY,CNZOS,Laden,1,-90.480165,30.048475
M/S Eco (06),USMSY,CNZOS,Laden,1,-90.34929261,29.93485754
M/S Eco (06),USMSY,CNZOS,Laden,1,-90.15644445,29.94976828
M/S Eco (06),USMSY,CNZOS,Laden,1,-90.025545,29.95356167
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.92862485,29.8668896
M/S Eco (06),USMSY,CNZOS,Laden,1,-90.01036904,29.73910328
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.845875,29.60169167
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.67014135,29.46652653
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.50316443,29.35257785
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.34857833,29.27270333
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.2696108,29.11128426
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.39100079,28.95662964
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.37267031,28.79910906
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.28296904,28.63891114
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.19354133,28.47865432
M/S Eco (06),USMSY,CNZOS,Laden,1,-89.10438464,28.31833918
M/S Eco (06),USMSY,CNZOS,Laden,1,-88.98449564,28.15848275
M/S Eco (06),USMSY,CNZOS,Laden,1,-88.86176203,27.99857251
M/S Eco (06),USMSY,CNZOS,Laden,1,-88.73939225,27.83855362
M/S Eco (06),USMSY,CNZOS,Laden,1,-88.61738303,27.67842712
M/S Eco (06),USMSY,CNZOS,Laden,1,-88.49573111,27.51819406
M/S Eco (06),USMSY,CNZOS,Laden,1,-88.37377302,27.35798015
M/S Eco (06),USMSY,CNZOS,Laden,1,-88.24579274,27.19886012
M/S Eco (06),USMSY,CNZOS,Laden,1,-88.11817739,27.03962421
M/S Eco (06),USMSY,CNZOS,Laden,1,-87.99092369,26.88027354
M/S Eco (06),USMSY,CNZOS,Laden,1,-87.86402841,26.72080921
M/S Eco (06),USMSY,CNZOS,Laden,1,-87.73748834,26.56123232
M/S Eco (06),USMSY,CNZOS,Laden,1,-87.61387149,26.38484464
M/S Eco (06),USMSY,CNZOS,Laden,1,-87.49403754,26.22336688
M/S Eco (06),USMSY,CNZOS,Laden,1,-87.34930501,26.08982397
M/S Eco (06),USMSY,CNZOS,Laden,1,-87.19352374,25.96653931
M/S Eco (06),USMSY,CNZOS,Laden,1,-87.03806884,25.84308828
M/S Eco (06),USMSY,CNZOS,Laden,1,-86.88293828,25.71947212
M/S Eco (06),USMSY,CNZOS,Laden,1,-86.72813004,25.59569208
M/S Eco (06),USMSY,CNZOS,Laden,1,-86.57364209,25.47174942
M/S Eco (06),USMSY,CNZOS,Laden,1,-86.41947241,25.34764535
M/S Eco (06),USMSY,CNZOS,Laden,1,-86.265619,25.22338111
M/S Eco (06),USMSY,CNZOS,Laden,1,-86.11207983,25.09895794
M/S Eco (06),USMSY,CNZOS,Laden,1,-85.95885291,24.97437703
M/S Eco (06),USMSY,CNZOS,Laden,1,-85.80593622,24.8496396
M/S Eco (06),USMSY,CNZOS,Laden,1,-85.65332777,24.72474686
M/S Eco (06),USMSY,CNZOS,Laden,1,-85.50102555,24.5997
M/S Eco (06),USMSY,CNZOS,Laden,1,-85.34902758,24.47450022
M/S Eco (06),USMSY,CNZOS,Laden,1,-85.14339869,24.35690353
M/S Eco (06),USMSY,CNZOS,Laden,1,-84.91925068,24.24432915
M/S Eco (06),USMSY,CNZOS,Laden,1,-84.69786654,24.13739288
M/S Eco (06),USMSY,CNZOS,Laden,1,-84.48796301,24.0555134
M/S Eco (06),USMSY,CNZOS,Laden,1,-84.27832758,23.97334806
M/S Eco (06),USMSY,CNZOS,Laden,1,-84.06895981,23.89089832
M/S Eco (06),USMSY,CNZOS,Laden,1,-83.85985923,23.80816564
M/S Eco (06),USMSY,CNZOS,Laden,1,-83.64976695,23.76568553
M/S Eco (06),USMSY,CNZOS,Laden,1,-83.39866595,23.74121424
M/S Eco (06),USMSY,CNZOS,Laden,1,-83.15464861,23.72032473
M/S Eco (06),USMSY,CNZOS,Laden,1,-82.91330227,23.69907014
M/S Eco (06),USMSY,CNZOS,Laden,1,-82.6720352,23.67744152
M/S Eco (06),USMSY,CNZOS,Laden,1,-82.43084869,23.65543938
M/S Eco (06),USMSY,CNZOS,Laden,1,-82.1901187,23.63366248
M/S Eco (06),USMSY,CNZOS,Laden,1,-81.95014133,23.6117614
M/S Eco (06),USMSY,CNZOS,Laden,1,-81.71572633,23.59026827
M/S Eco (06),USMSY,CNZOS,Laden,1,-81.48349097,23.56914158
M/S Eco (06),USMSY,CNZOS,Laden,1,-81.2670465,23.55229923
M/S Eco (06),USMSY,CNZOS,Laden,1,-81.05529543,23.53207762
M/S Eco (06),USMSY,CNZOS,Laden,1,-80.84592574,23.50302218
M/S Eco (06),USMSY,CNZOS,Laden,1,-80.65052257,23.44017888
M/S Eco (06),USMSY,CNZOS,Laden,1,-80.45530551,23.3770926
M/S Eco (06),USMSY,CNZOS,Laden,1,-80.26027454,23.31376429
M/S Eco (06),USMSY,CNZOS,Laden,1,-80.06542964,23.25019493
M/S Eco (06),USMSY,CNZOS,Laden,1,-79.87077076,23.18638548
M/S Eco (06),USMSY,CNZOS,Laden,1,-79.67629784,23.12233691
M/S Eco (06),USMSY,CNZOS,Laden,1,-79.48201084,23.05805017
M/S Eco (06),USMSY,CNZOS,Laden,1,-79.28790967,22.99352625
M/S Eco (06),USMSY,CNZOS,Laden,1,-79.09910969,22.92477058
M/S Eco (06),USMSY,CNZOS,Laden,1,-78.91798171,22.84996089
M/S Eco (06),USMSY,CNZOS,Laden,1,-78.74285495,22.78271372
M/S Eco (06),USMSY,CNZOS,Laden,1,-78.55430911,22.71822216
M/S Eco (06),USMSY,CNZOS,Laden,1,-78.35197,22.64825667
M/S Eco (06),USMSY,CNZOS,Laden,1,-78.16049175,22.57091011
M/S Eco (06),USMSY,CNZOS,Laden,1,-77.97998794,22.4848906
M/S Eco (06),USMSY,CNZOS,Laden,1,-77.8154377,22.38634183
M/S Eco (06),USMSY,CNZOS,Laden,1,-77.64023012,22.26880438
M/S Eco (06),USMSY,CNZOS,Laden,1,-77.49252329,22.14365059
M/S Eco (06),USMSY,CNZOS,Laden,1,-77.34254128,22.01306649
M/S Eco (06),USMSY,CNZOS,Laden,1,-77.19283556,21.88234622
M/S Eco (06),USMSY,CNZOS,Laden,1,-77.01624569,21.78906907
M/S Eco (06),USMSY,CNZOS,Laden,1,-76.83600076,21.70096841
M/S Eco (06),USMSY,CNZOS,Laden,1,-76.64221901,21.63651966
M/S Eco (06),USMSY,CNZOS,Laden,1,-76.44400493,21.57936241
M/S Eco (06),USMSY,CNZOS,Laden,1,-76.24136222,21.52405992
M/S Eco (06),USMSY,CNZOS,Laden,1,-76.03887408,21.468513
M/S Eco (06),USMSY,CNZOS,Laden,1,-75.83654062,21.41272254
M/S Eco (06),USMSY,CNZOS,Laden,1,-75.63257333,21.352945
M/S Eco (06),USMSY,CNZOS,Laden,1,-75.42122847,21.29453319
M/S Eco (06),USMSY,CNZOS,Laden,1,-75.21685214,21.23713103
M/S Eco (06),USMSY,CNZOS,Laden,1,-75.01263522,21.17948293
M/S Eco (06),USMSY,CNZOS,Laden,1,-74.80606698,21.12284372
M/S Eco (06),USMSY,CNZOS,Laden,1,-74.59814692,21.06365972
M/S Eco (06),USMSY,CNZOS,Laden,1,-74.39761833,21.00506
M/S Eco (06),USMSY,CNZOS,Laden,1,-74.18989308,20.94787186
M/S Eco (06),USMSY,CNZOS,Laden,1,-73.99267265,20.89250787
M/S Eco (06),USMSY,CNZOS,Laden,1,-73.77744691,20.8340192
M/S Eco (06),USMSY,CNZOS,Laden,1,-73.55837993,20.77559281
M/S Eco (06),USMSY,CNZOS,Laden,1,-73.34713871,20.72305312
M/S Eco (06),USMSY,CNZOS,Laden,1,-73.12241485,20.66815317
M/S Eco (06),USMSY,CNZOS,Laden,1,-72.91163537,20.61672365
M/S Eco (06),USMSY,CNZOS,Laden,1,-72.70864448,20.56677335
M/S Eco (06),USMSY,CNZOS,Laden,1,-72.50578667,20.51658667
M/S Eco (06),USMSY,CNZOS,Laden,1,-72.30712288,20.4679906
M/S Eco (06),USMSY,CNZOS,Laden,1,-72.1138494,20.42139558
M/S Eco (06),USMSY,CNZOS,Laden,1,-71.90283579,20.36942947
M/S Eco (06),USMSY,CNZOS,Laden,1,-71.68477601,20.31576191
M/S Eco (06),USMSY,CNZOS,Laden,1,-71.47843794,20.2633133
M/S Eco (06),USMSY,CNZOS,Laden,1,-71.28509608,20.2157319
M/S Eco (06),USMSY,CNZOS,Laden,1,-71.08076728,20.16431819
M/S Eco (06),USMSY,CNZOS,Laden,1,-70.85756471,20.11411355
M/S Eco (06),USMSY,CNZOS,Laden,1,-70.66455382,20.0662769
M/S Eco (06),USMSY,CNZOS,Laden,1,-70.46340748,20.01258587
M/S Eco (06),USMSY,CNZOS,Laden,1,-70.25492896,19.96391031
M/S Eco (06),USMSY,CNZOS,Laden,1,-70.0643957,19.91765827
M/S Eco (06),USMSY,CNZOS,Laden,1,-69.87916932,19.86004
M/S Eco (06),USMSY,CNZOS,Laden,1,-69.71018992,19.77576005
M/S Eco (06),USMSY,CNZOS,Laden,1,-69.55575736,19.68826889
M/S Eco (06),USMSY,CNZOS,Laden,1,-69.40415031,19.59964879
M/S Eco (06),USMSY,CNZOS,Laden,1,-69.25280594,19.51000424
M/S Eco (06),USMSY,CNZOS,Laden,1,-69.09106037,19.4081942
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.92891821,19.29785909
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.7749561,19.19117173
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.61084667,19.07794833
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.45982699,18.97399626
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.30177763,18.86449111
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.15538,18.76252667
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.13073278,18.60739333
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.13069572,18.42788472
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.12689439,18.26434022
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.12244759,18.0851432
M/S Eco (06),USMSY,CNZOS,Laden,1,-68.04617896,17.92206721
M/S Eco (06),USMSY,CNZOS,Laden,1,-67.93964458,17.76205093
M/S Eco (06),USMSY,CNZOS,Laden,1,-67.83680462,17.60560126
M/S Eco (06),USMSY,CNZOS,Laden,1,-67.72547902,17.44754992
M/S Eco (06),USMSY,CNZOS,Laden,1,-67.61741167,17.28435
M/S Eco (06),USMSY,CNZOS,Laden,1,-67.45927487,17.18673034
M/S Eco (06),USMSY,CNZOS,Laden,1,-67.30130476,17.0889876
M/S Eco (06),USMSY,CNZOS,Laden,1,-67.14469015,16.99812698
M/S Eco (06),USMSY,CNZOS,Laden,1,-66.9900746,16.90743597
M/S Eco (06),USMSY,CNZOS,Laden,1,-66.82399206,16.81709394
M/S Eco (06),USMSY,CNZOS,Laden,1,-66.66532,16.72797833
M/S Eco (06),USMSY,CNZOS,Laden,1,-66.48625773,16.62602025
M/S Eco (06),USMSY,CNZOS,Laden,1,-66.31735033,16.53145192
M/S Eco (06),USMSY,CNZOS,Laden,1,-66.1464638,16.43531597
M/S Eco (06),USMSY,CNZOS,Laden,1,-65.98450025,16.34383221
M/S Eco (06),USMSY,CNZOS,Laden,1,-65.81202876,16.24638862
M/S Eco (06),USMSY,CNZOS,Laden,1,-65.65114647,16.15543416
M/S Eco (06),USMSY,CNZOS,Laden,1,-65.48233523,16.06009276
M/S Eco (06),USMSY,CNZOS,Laden,1,-65.31470285,15.96549443
M/S Eco (06),USMSY,CNZOS,Laden,1,-65.14845637,15.87156013
M/S Eco (06),USMSY,CNZOS,Laden,1,-64.98479087,15.77828307
M/S Eco (06),USMSY,CNZOS,Laden,1,-64.80902231,15.68014583
M/S Eco (06),USMSY,CNZOS,Laden,1,-64.64467617,15.5864039
M/S Eco (06),USMSY,CNZOS,Laden,1,-64.46877885,15.48544857
M/S Eco (06),USMSY,CNZOS,Laden,1,-64.30589813,15.39201351
M/S Eco (06),USMSY,CNZOS,Laden,1,-64.12757469,15.29554515
M/S Eco (06),USMSY,CNZOS,Laden,1,-63.95463058,15.19792121
M/S Eco (06),USMSY,CNZOS,Laden,1,-63.7958899,15.10409563
M/S Eco (06),USMSY,CNZOS,Laden,1,-63.62907601,15.01076621
M/S Eco (06),USMSY,CNZOS,Laden,1,-63.46441555,14.91614019
M/S Eco (06),USMSY,CNZOS,Laden,1,-63.2901244,14.8167723
M/S Eco (06),USMSY,CNZOS,Laden,1,-63.13002306,14.72661425
M/S Eco (06),USMSY,CNZOS,Laden,1,-62.96582712,14.63445396
M/S Eco (06),USMSY,CNZOS,Laden,1,-62.80381219,14.53844169
M/S Eco (06),USMSY,CNZOS,Laden,1,-62.65261179,14.45387722
M/S Eco (06),USMSY,CNZOS,Laden,1,-62.48963092,14.36261176
M/S Eco (06),USMSY,CNZOS,Laden,1,-62.33450353,14.27409119
M/S Eco (06),USMSY,CNZOS,Laden,1,-62.18655667,14.189395
M/S Eco (06),USMSY,CNZOS,Laden,1,-62.03595379,14.10378849
M/S Eco (06),USMSY,CNZOS,Laden,1,-61.88937856,14.02283024
M/S Eco (06),USMSY,CNZOS,Laden,1,-61.73600518,13.93271633
M/S Eco (06),USMSY,CNZOS,Laden,1,-61.58470199,13.84640075
M/S Eco (06),USMSY,CNZOS,Laden,1,-61.44252214,13.76435029
M/S Eco (06),USMSY,CNZOS,Laden,1,-61.290135,13.67795333
M/S Eco (06),USMSY,CNZOS,Laden,1,-61.14636094,13.59699347
M/S Eco (06),USMSY,CNZOS,Laden,1,-61.00228787,13.51202626
M/S Eco (06),USMSY,CNZOS,Laden,1,-60.86287833,13.43246
M/S Eco (06),USMSY,CNZOS,Laden,1,-60.71736048,13.35081507
M/S Eco (06),USMSY,CNZOS,Laden,1,-60.55487546,13.25677896
M/S Eco (06),USMSY,CNZOS,Laden,1,-60.41013667,13.170545
M/S Eco (06),USMSY,CNZOS,Laden,1,-60.24224528,13.07363912
M/S Eco (06),USMSY,CNZOS,Laden,1,-60.07492124,12.97724352
M/S Eco (06),USMSY,CNZOS,Laden,1,-59.91061483,12.88285224
M/S Eco (06),USMSY,CNZOS,Laden,1,-59.77566054,12.80519948
M/S Eco (06),USMSY,CNZOS,Laden,1,-59.64725736,12.72898534
M/S Eco (06),USMSY,CNZOS,Laden,1,-59.49014,12.63885167
M/S Eco (06),USMSY,CNZOS,Laden,1,-59.33070264,12.54546011
M/S Eco (06),USMSY,CNZOS,Laden,1,-59.16622559,12.45247678
M/S Eco (06),USMSY,CNZOS,Laden,1,-59.0127265,12.36358075
M/S Eco (06),USMSY,CNZOS,Laden,1,-58.85661528,12.27357149
M/S Eco (06),USMSY,CNZOS,Laden,1,-58.70237763,12.1837734
M/S Eco (06),USMSY,CNZOS,Laden,1,-58.54936297,12.09529538
M/S Eco (06),USMSY,CNZOS,Laden,1,-58.39680557,12.00693616
M/S Eco (06),USMSY,CNZOS,Laden,1,-58.2474704,11.92021695
M/S Eco (06),USMSY,CNZOS,Laden,1,-58.09852863,11.83408473
M/S Eco (06),USMSY,CNZOS,Laden,1,-57.94635636,11.74547758
M/S Eco (06),USMSY,CNZOS,Laden,1,-57.80462519,11.66300729
M/S Eco (06),USMSY,CNZOS,Laden,1,-57.67175539,11.58773438
M/S Eco (06),USMSY,CNZOS,Laden,1,-57.54013367,11.50938844
M/S Eco (06),USMSY,CNZOS,Laden,1,-57.40247995,11.4289956
M/S Eco (06),USMSY,CNZOS,Laden,1,-57.26640881,11.3502639
M/S Eco (06),USMSY,CNZOS,Laden,1,-57.12206935,11.2649823
M/S Eco (06),USMSY,CNZOS,Laden,1,-56.98266354,11.18510851
M/S Eco (06),USMSY,CNZOS,Laden,1,-56.84532667,11.10693333
M/S Eco (06),USMSY,CNZOS,Laden,1,-56.70449895,11.02340751
M/S Eco (06),USMSY,CNZOS,Laden,1,-56.55625746,10.93662049
M/S Eco (06),USMSY,CNZOS,Laden,1,-56.41685311,10.85586897
M/S Eco (06),USMSY,CNZOS,Laden,1,-56.26957201,10.77042744
M/S Eco (06),USMSY,CNZOS,Laden,1,-56.12392272,10.68770933
M/S Eco (06),USMSY,CNZOS,Laden,1,-55.99411667,10.60691333
M/S Eco (06),USMSY,CNZOS,Laden,1,-55.84307222,10.52066243
M/S Eco (06),USMSY,CNZOS,Laden,1,-55.69575237,10.4364311
M/S Eco (06),USMSY,CNZOS,Laden,1,-55.54692265,10.34926158
M/S Eco (06),USMSY,CNZOS,Laden,1,-55.39892045,10.26285953
M/S Eco (06),USMSY,CNZOS,Laden,1,-55.25163744,10.17693914
M/S Eco (06),USMSY,CNZOS,Laden,1,-55.10728266,10.09320796
M/S Eco (06),USMSY,CNZOS,Laden,1,-54.96221122,10.00810399
M/S Eco (06),USMSY,CNZOS,Laden,1,-54.82002656,9.924888902
M/S Eco (06),USMSY,CNZOS,Laden,1,-54.68054173,9.843785705
M/S Eco (06),USMSY,CNZOS,Laden,1,-54.53524771,9.759064039
M/S Eco (06),USMSY,CNZOS,Laden,1,-54.38751729,9.672320056
M/S Eco (06),USMSY,CNZOS,Laden,1,-54.24385188,9.588928943
M/S Eco (06),USMSY,CNZOS,Laden,1,-54.09890049,9.502102269
M/S Eco (06),USMSY,CNZOS,Laden,1,-53.96113982,9.422266739
M/S Eco (06),USMSY,CNZOS,Laden,1,-53.81834655,9.337132141
M/S Eco (06),USMSY,CNZOS,Laden,1,-53.67470703,9.252791955
M/S Eco (06),USMSY,CNZOS,Laden,1,-53.53726443,9.172016336
M/S Eco (06),USMSY,CNZOS,Laden,1,-53.39632333,9.09246
M/S Eco (06),USMSY,CNZOS,Laden,1,-53.25411797,9.008168127
M/S Eco (06),USMSY,CNZOS,Laden,1,-53.11081164,8.924207444
M/S Eco (06),USMSY,CNZOS,Laden,1,-52.96841677,8.839802051
M/S Eco (06),USMSY,CNZOS,Laden,1,-52.81980101,8.752204892
M/S Eco (06),USMSY,CNZOS,Laden,1,-52.67136052,8.665602256
M/S Eco (06),USMSY,CNZOS,Laden,1,-52.51837167,8.576915
M/S Eco (06),USMSY,CNZOS,Laden,1,-52.37555162,8.491045783
M/S Eco (06),USMSY,CNZOS,Laden,1,-52.21603306,8.399322107
M/S Eco (06),USMSY,CNZOS,Laden,1,-52.06950525,8.315094911
M/S Eco (06),USMSY,CNZOS,Laden,1,-51.9130913,8.222417645
M/S Eco (06),USMSY,CNZOS,Laden,1,-51.75611776,8.130611124
M/S Eco (06),USMSY,CNZOS,Laden,1,-51.59895052,8.038113539
M/S Eco (06),USMSY,CNZOS,Laden,1,-51.44328276,7.94683902
M/S Eco (06),USMSY,CNZOS,Laden,1,-51.28015357,7.851063865
M/S Eco (06),USMSY,CNZOS,Laden,1,-51.11221615,7.752576973
M/S Eco (06),USMSY,CNZOS,Laden,1,-50.95129845,7.657930251
M/S Eco (06),USMSY,CNZOS,Laden,1,-50.78204078,7.559363724
M/S Eco (06),USMSY,CNZOS,Laden,1,-50.61764,7.461391667
M/S Eco (06),USMSY,CNZOS,Laden,1,-50.45617111,7.368833741
M/S Eco (06),USMSY,CNZOS,Laden,1,-50.29258253,7.272366918
M/S Eco (06),USMSY,CNZOS,Laden,1,-50.13965643,7.177607338
M/S Eco (06),USMSY,CNZOS,Laden,1,-49.98635107,7.08895615
M/S Eco (06),USMSY,CNZOS,Laden,1,-49.83059219,7.000384475
